LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,4.509,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,4.301,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,4.162,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,4.159,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,4.283,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,4.207,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,4.032,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,4.164,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,4.378,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,4.372,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,4.218,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,4.119,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,3.992,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,3.735,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,3.601,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,3.644,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,3.486,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1965,0.779,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1966,0.879,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1967,0.748,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1968,0.724,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1969,0.744,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1970,0.699,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1971,0.731,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1972,0.729,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1973,0.784,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1974,0.713,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1975,0.472,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1976,0.336,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1977,0.342,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1978,0.296,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1979,0.297,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1980,0.312,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1981,0.338,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1982,0.349,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1983,0.44,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1984,0.428,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1985,0.457,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1986,0.466,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1987,0.485,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1988,0.487,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1989,0.398,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1990,0.718,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1991,0.738,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1992,0.682,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1993,0.683,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1994,0.691,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1995,0.927,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1996,0.874,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1997,0.881,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1998,1.004,
PRT,TAXPROPERTY,TOT,PC_GDP,A,1999,1.157,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2000,1.143,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2001,1.068,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2002,1.139,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2003,1.108,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2004,1.071,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2005,1.166,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2006,1.219,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2007,1.328,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2008,1.227,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2009,1.123,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2010,1.129,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2011,1.096,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2012,1.183,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2013,1.123,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2014,1.23,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2015,1.284,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2016,1.282,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2017,1.356,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2018,1.445,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2019,1.436,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2020,1.463,
PRT,TAXPROPERTY,TOT,PC_GDP,A,2021,1.586,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,4.974,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,5.471,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,4.475,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,4.321,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,4.269,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,3.976,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,4.218,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,4.26,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,4.684,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,4.16,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,2.502,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,1.639,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,1.64,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,1.466,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,1.493,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,1.427,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,1.459,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,1.471,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,1.754,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,1.741,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,1.895,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,1.829,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,2.02,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,1.901,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,1.515,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,2.712,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,2.681,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,2.316,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,2.436,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,2.398,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,3.166,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,2.927,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,2.955,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,3.339,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,3.75,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,3.697,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,3.48,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,3.657,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,3.68,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,3.543,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,3.769,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,3.882,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,4.169,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,3.865,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,3.767,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,3.719,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,3.402,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,3.737,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,3.307,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,3.599,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,3.734,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,3.764,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,3.974,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,4.169,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,4.162,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,4.151,
PRT,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,4.435,
SVK,TAXPROPERTY,TOT,PC_GDP,A,1995,0.561,
SVK,TAXPROPERTY,TOT,PC_GDP,A,1996,0.652,
SVK,TAXPROPERTY,TOT,PC_GDP,A,1997,0.644,
SVK,TAXPROPERTY,TOT,PC_GDP,A,1998,0.632,
SVK,TAXPROPERTY,TOT,PC_GDP,A,1999,0.638,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2000,0.612,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2001,0.577,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2002,0.585,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2003,0.568,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2004,0.536,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2005,0.49,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2006,0.435,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2007,0.388,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2008,0.366,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2009,0.417,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2010,0.405,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2011,0.4,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2012,0.431,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2013,0.441,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2014,0.435,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2015,0.42,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2016,0.429,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2017,0.427,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2018,0.413,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2019,0.401,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2020,0.475,
SVK,TAXPROPERTY,TOT,PC_GDP,A,2021,0.48,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,1.42,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,1.69,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,1.766,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,1.75,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,1.83,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,1.82,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,1.765,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,1.781,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,1.744,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,1.701,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,1.565,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,1.483,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,1.327,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,1.261,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,1.442,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,1.446,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,1.38,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,1.494,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,1.418,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,1.359,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,1.287,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,1.295,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,1.254,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,1.208,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,1.162,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,1.351,
SVK,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,1.34,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1965,0.907,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1966,0.848,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1967,0.866,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1968,0.91,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1969,0.983,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1970,1.007,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1971,1.001,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1972,1.109,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1973,1.128,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1974,1.15,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1975,1.13,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1976,1.051,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1977,1.05,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1978,1.076,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1979,1.072,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1980,1.001,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1981,1.376,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1982,1.518,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1983,1.616,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1984,1.593,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1985,1.589,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1986,1.436,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1987,1.454,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1988,1.578,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1989,1.607,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1990,1.74,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1991,1.576,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1992,1.573,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1993,1.599,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1994,1.797,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1995,1.783,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1996,1.761,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1997,2.001,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1998,1.962,
ESP,TAXPROPERTY,TOT,PC_GDP,A,1999,2.052,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2000,2.134,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2001,2.062,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2002,2.226,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2003,2.461,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2004,2.737,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2005,3.017,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2006,3.216,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2007,2.988,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2008,2.308,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2009,2.031,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2010,2.067,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2011,1.957,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2012,2.123,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2013,2.377,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2014,2.517,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2015,2.585,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2016,2.57,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2017,2.535,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2018,2.539,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2019,2.456,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2020,2.462,
ESP,TAXPROPERTY,TOT,PC_GDP,A,2021,2.732,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,6.363,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,6.416,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,5.278,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,5.835,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,6.159,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,6.515,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,6.371,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,6.684,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,6.579,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,6.936,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,6.309,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,5.875,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,5.344,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,5.158,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,5.015,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,4.563,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,5.945,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,6.481,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,6.391,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,6.217,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,5.938,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,5.106,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,4.866,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,5.255,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,5.065,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,5.516,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,4.956,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,4.793,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,5.018,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,5.633,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,5.696,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,5.66,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,6.265,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,5.988,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,6.193,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,6.458,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,6.286,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,6.697,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,7.435,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,8.039,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,8.56,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,8.934,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,8.205,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,7.188,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,6.845,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,6.609,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,6.274,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,6.558,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,7.177,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,7.427,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,7.638,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,7.651,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,7.485,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,7.325,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,7.08,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,6.704,
ESP,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,7.124,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1965,0.551,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1966,0.507,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1967,0.522,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1968,0.539,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1969,0.529,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1970,0.511,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1971,0.467,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1972,0.465,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1973,0.451,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1974,0.377,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1975,0.427,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1976,0.443,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1977,0.397,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1978,0.37,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1979,0.395,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1980,0.403,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1981,0.393,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1982,0.441,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1983,0.735,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1984,0.714,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1985,1.034,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1986,1.298,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1987,2.824,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1988,1.502,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1989,1.63,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1990,1.718,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1991,1.888,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1992,1.591,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1993,1.402,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1994,1.412,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1995,1.22,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1996,1.697,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1997,1.806,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1998,1.709,
SWE,TAXPROPERTY,TOT,PC_GDP,A,1999,1.703,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2000,1.656,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2001,1.467,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2002,1.438,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2003,1.428,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2004,1.438,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2005,1.369,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2006,1.345,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2007,1.091,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2008,1.011,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2009,1.024,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2010,1.022,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2011,0.98,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2012,1.003,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2013,1.077,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2014,1.05,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2015,1.029,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2016,1.048,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2017,0.983,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2018,0.949,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2019,0.936,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2020,0.95,
SWE,TAXPROPERTY,TOT,PC_GDP,A,2021,0.958,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,1.78,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,1.603,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,1.608,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,1.571,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,1.502,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,1.452,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,1.301,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,1.254,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,1.241,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,1.007,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,1.113,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,1.051,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,0.9,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,0.833,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,0.912,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,0.935,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,0.885,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,1.015,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,1.666,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,1.635,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,2.343,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,2.8,
